<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
MBB,20160325,7.9831,8.0382,7.9831,8.0382,1182470
MBB,20160324,8.0382,8.0933,7.9831,7.9831,993310
MBB,20160323,8.0933,8.0933,8.0382,8.0382,163970
MBB,20160322,8.0933,8.1484,8.0382,8.0382,793030
MBB,20160321,8.0932,8.1483,8.0382,8.0933,905900
MBB,20160318,8.0932,8.1483,8.0932,8.1483,178560
MBB,20160317,8.0933,8.1484,8.0382,8.1483,1405990
MBB,20160316,8.0933,8.0933,8.0382,8.0933,865420
MBB,20160315,8.1484,8.1484,8.0382,8.0933,1392220
MBB,20160314,8.2034,8.2034,8.0933,8.0933,1047150
MBB,20160311,8.2584,8.2584,8.1483,8.2034,521390
MBB,20160310,8.2034,8.2585,8.1483,8.2584,942020
MBB,20160309,8.1483,8.2584,8.1483,8.2034,2562210
MBB,20160308,8.1483,8.1483,8.0932,8.1483,983480
MBB,20160307,8.2033,8.2584,8.1483,8.1483,1340280
MBB,20160304,8.2584,8.3135,8.2033,8.2584,2484770
MBB,20160303,8.3135,8.3135,8.2033,8.2584,1442570
MBB,20160302,8.3135,8.3686,8.2034,8.2584,3284990
MBB,20160301,7.9831,8.3135,7.9831,8.3135,2895210
MBB,20160229,8.2584,8.2584,8.0382,8.0382,1841140
MBB,20160226,8.3135,8.3135,8.2034,8.2584,2332800
MBB,20160225,8.4236,8.4787,8.3135,8.3135,1948280
MBB,20160224,8.3135,8.4787,8.2584,8.4236,6150650
MBB,20160223,8.5337,8.5888,8.4236,8.4236,6181160
MBB,20160222,8.5888,8.6438,8.5337,8.5337,8789450
MBB,20160219,8.3135,8.5888,8.2034,8.5337,19280170
MBB,20160218,8.2585,8.3135,8.2034,8.2034,2149910
MBB,20160217,8.2584,8.2584,8.2033,8.2034,1166010
MBB,20160216,8.2584,8.2584,8.1483,8.2584,709220
MBB,20160215,8.2585,8.3686,8.1484,8.2584,2888150
MBB,20160205,7.9831,8.1483,7.9831,8.0933,1556380
MBB,20160204,7.9281,8.0382,7.8730,7.9831,687940
MBB,20160203,7.8730,7.9281,7.8730,7.8730,430430
MBB,20160202,7.8730,7.9281,7.8180,7.9281,1005280
MBB,20160201,7.9832,7.9832,7.8730,7.9281,1100900
MBB,20160129,7.9831,7.9831,7.8730,7.9281,910630
MBB,20160128,7.8731,8.0382,7.8731,7.9831,2905770
MBB,20160127,7.8180,7.8730,7.7629,7.8180,1354930
MBB,20160126,7.8180,7.8180,7.6528,7.7629,2260550
MBB,20160125,7.5427,7.8179,7.5427,7.8180,2057470
MBB,20160122,7.3225,7.4877,7.2674,7.4876,1056680
MBB,20160121,7.3224,7.4326,7.2674,7.3225,913700
MBB,20160120,7.4326,7.4877,7.3775,7.3775,698530
MBB,20160119,7.2674,7.4326,7.2674,7.4326,462500
MBB,20160118,7.4876,7.4876,7.2124,7.3225,1449410
MBB,20160115,7.5427,7.5978,7.4877,7.5427,184170
MBB,20160114,7.5427,7.5978,7.4877,7.5978,458130
MBB,20160113,7.6528,7.7079,7.5977,7.5978,379460
MBB,20160112,7.5427,7.6528,7.5427,7.6528,467350
MBB,20160111,7.5978,7.6529,7.5427,7.5427,420860
MBB,20160108,7.5977,7.6528,7.5427,7.5978,646260
MBB,20160107,7.7629,7.7629,7.6528,7.6528,601470
MBB,20160106,7.7079,7.7630,7.7079,7.7629,251050
MBB,20160105,7.7078,7.8180,7.7078,7.7079,400260
MBB,20160104,7.9281,7.9281,7.7079,7.7629,532510
MBB,20151231,7.7079,8.0382,7.6528,8.0382,2573830
MBB,20151230,7.7079,7.7630,7.6528,7.7079,861420
MBB,20151229,7.7079,7.7079,7.6528,7.7079,619500
MBB,20151228,7.7079,7.7079,7.6528,7.7079,499740
MBB,20151225,7.7079,7.7630,7.7079,7.7079,167650
MBB,20151224,7.7079,7.7630,7.7079,7.7079,345610
MBB,20151223,7.7079,7.7630,7.6528,7.7079,491010
MBB,20151222,7.7079,7.7630,7.7079,7.7079,320960
MBB,20151221,7.7629,7.8180,7.7078,7.7079,789650
MBB,20151218,7.8180,7.8180,7.7629,7.7629,328350
MBB,20151217,7.8180,7.8730,7.7629,7.8180,747840
MBB,20151216,7.7629,7.8730,7.7078,7.7629,287090
MBB,20151215,7.8180,7.8180,7.7079,7.7629,355420
MBB,20151214,7.7079,7.8180,7.7079,7.8180,624120
MBB,20151211,7.6528,7.7630,7.6528,7.7079,438700
MBB,20151210,7.7079,7.7630,7.6528,7.7079,351980
MBB,20151209,7.7629,7.8180,7.7078,7.7079,864210
MBB,20151208,7.7629,7.7629,7.6528,7.7629,1294930
MBB,20151207,7.7629,7.8180,7.7079,7.7629,377080
MBB,20151204,7.8179,7.8730,7.7629,7.8180,663540
MBB,20151203,7.8730,7.8730,7.8179,7.8730,105650
MBB,20151202,7.8180,7.8731,7.8180,7.8730,301570
MBB,20151201,7.8180,7.8730,7.7629,7.8180,691030
MBB,20151130,7.8730,7.8730,7.7629,7.7629,1122050
MBB,20151127,7.9281,7.9832,7.8730,7.8730,1400280
MBB,20151126,7.9281,7.9832,7.8730,7.9281,624860
MBB,20151125,7.9281,7.9832,7.8730,7.9281,766440
MBB,20151124,7.9831,8.0382,7.8730,7.9281,708920
MBB,20151123,8.0382,8.0933,7.9831,8.0382,1210690
MBB,20151120,8.0382,8.1484,8.0382,8.0382,1155950
MBB,20151119,8.1483,8.1483,8.0382,8.0933,1132620
MBB,20151118,7.9831,8.1483,7.9831,8.1483,1379800
MBB,20151117,8.0932,8.1483,8.0382,8.0382,1190090
MBB,20151116,8.1483,8.2034,8.0933,8.1483,1992040
MBB,20151113,8.0382,8.2584,8.0382,8.2034,4236680
MBB,20151112,7.9281,8.0382,7.9281,8.0382,3101940
MBB,20151111,7.8730,7.9831,7.8730,7.9281,1822830
MBB,20151110,7.9280,7.9831,7.8730,7.8730,1140750
MBB,20151109,7.8180,7.9832,7.8180,7.9831,1673120
MBB,20151106,7.8180,7.8731,7.7629,7.8180,669700
MBB,20151105,7.8180,7.9281,7.8180,7.8180,675030
MBB,20151104,7.9281,8.0382,7.8180,7.8180,1370210
MBB,20151103,7.9281,7.9832,7.8180,7.9281,1352090
MBB,20151102,7.9832,8.0382,7.8730,7.9281,1288050
MBB,20151030,7.7630,7.9832,7.7630,7.9281,2162260
MBB,20151029,7.7079,7.7630,7.6528,7.7079,1213650
MBB,20151028,7.7629,7.8180,7.7078,7.7079,784850
MBB,20151027,7.8180,7.8731,7.7079,7.7629,1501170
MBB,20151026,7.8730,7.9281,7.8180,7.8180,1303210
MBB,20151023,7.8730,7.9831,7.8730,7.9281,736810
MBB,20151022,7.8180,7.9281,7.8180,7.8730,1411620
MBB,20151021,7.9281,7.9281,7.7629,7.8180,2075190
MBB,20151020,8.0382,8.0382,7.9281,7.9281,1762510
MBB,20151019,8.0933,8.0933,8.0382,8.0382,1423060
MBB,20151016,8.0382,8.1484,8.0382,8.0933,2432880
MBB,20151015,8.0933,8.1484,7.9832,8.0933,2858560
MBB,20151014,8.1483,8.2034,8.0932,8.0933,1437730
MBB,20151013,8.0932,8.2034,8.0932,8.1483,1590810
MBB,20151012,8.1483,8.2585,8.0933,8.1483,2679050
MBB,20151009,8.3135,8.3686,8.2034,8.2034,2824500
MBB,20151008,8.3686,8.4236,8.2585,8.3135,9337620
MBB,20151007,8.5888,8.5888,8.4786,8.4787,1786280
MBB,20151006,8.4236,8.5887,8.4236,8.5337,3536140
MBB,20151005,8.3135,8.4787,8.3135,8.3685,2541890
MBB,20151002,8.4236,8.4236,8.3134,8.3135,1032200
MBB,20151001,8.4236,8.4786,8.3135,8.3685,2619760
MBB,20150930,8.3135,8.3685,8.2584,8.2584,1035490
MBB,20150929,8.1483,8.2584,8.0932,8.2584,2167970
MBB,20150928,8.3685,8.4236,8.2033,8.2584,1307150
MBB,20150925,8.4236,8.4236,8.3686,8.3685,1136030
MBB,20150924,8.4236,8.4787,8.3685,8.4787,3722660
MBB,20150923,8.3134,8.4236,8.3134,8.4236,2763120
MBB,20150922,8.4236,8.4787,8.3135,8.3685,4902560
MBB,20150921,8.4236,8.4236,8.3135,8.4236,5144260
MBB,20150918,8.2034,8.3135,8.1484,8.2034,1237350
MBB,20150917,8.0932,8.2034,8.0932,8.0933,809320
MBB,20150916,8.2033,8.2033,8.0932,8.1483,2147220
MBB,20150915,8.3688,8.3688,8.2036,8.2584,2173550
MBB,20150914,8.2055,8.4186,8.2055,8.2587,3392490
MBB,20150911,8.1521,8.2054,8.0455,8.0989,1990610
MBB,20150910,8.0455,8.2054,8.0455,8.1521,2399020
MBB,20150909,8.0989,8.2054,8.0456,8.1521,2777480
MBB,20150908,7.6726,8.0456,7.6726,7.9923,6009720
MBB,20150907,7.6726,7.7259,7.6193,7.6726,1152370
MBB,20150904,7.5660,7.7258,7.5660,7.6193,1371600
MBB,20150903,7.6193,7.6726,7.5128,7.5660,1475180
MBB,20150901,7.6193,7.7258,7.5660,7.6726,1685090
MBB,20150831,7.7792,7.7792,7.5661,7.5660,1860280
MBB,20150828,7.6193,7.7791,7.5660,7.7792,2720170
MBB,20150827,7.6194,7.7259,7.5128,7.5660,2748060
MBB,20150826,7.2996,7.5660,7.2996,7.5128,3691840
MBB,20150825,7.0333,7.4062,7.0333,7.2463,3739510
MBB,20150824,7.5660,7.5660,7.1398,7.1931,5688150
MBB,20150821,7.7259,7.7792,7.4595,7.6726,4448320
MBB,20150820,7.9390,7.9923,7.7792,7.7792,1756080
MBB,20150819,7.8324,7.9923,7.7259,7.9923,2417070
MBB,20150818,7.8324,7.9390,7.7791,7.8857,2443130
MBB,20150817,8.0726,8.1788,7.7009,7.8324,4842570
MBB,20150814,7.9665,8.0699,7.8630,7.9664,3542210
MBB,20150813,8.1733,8.1733,7.9664,8.0182,4965980
MBB,20150812,8.2768,8.3285,8.1216,8.1733,3626180
MBB,20150811,8.3285,8.4320,8.2768,8.3285,4899680
MBB,20150810,8.2768,8.3803,8.2768,8.3285,2288610
MBB,20150807,8.2251,8.3285,8.2251,8.2768,1336630
MBB,20150806,8.2768,8.4320,8.1734,8.2768,13304270
MBB,20150805,8.1216,8.2251,8.1216,8.2251,2505010
MBB,20150804,8.0699,8.1217,8.0182,8.0699,2999870
MBB,20150803,8.1216,8.1733,7.9664,8.0182,5563670
MBB,20150731,8.2768,8.3286,8.1734,8.1733,2643300
MBB,20150730,8.2251,8.2768,8.1734,8.2251,3051100
MBB,20150729,8.2768,8.3285,8.1733,8.2251,4013810
MBB,20150728,8.3803,8.3803,8.2768,8.2768,6832320
MBB,20150727,8.4837,8.5355,8.3803,8.3803,5475600
MBB,20150724,8.4320,8.4838,8.3803,8.4320,6142180
MBB,20150723,8.2768,8.5872,8.2768,8.3803,9755160
MBB,20150722,8.1734,8.3286,8.1734,8.2768,5171140
MBB,20150721,8.2251,8.3803,8.1734,8.2251,4006940
MBB,20150720,8.2251,8.3285,8.1216,8.2251,5719650
MBB,20150717,8.2251,8.3803,8.2251,8.2768,4155830
MBB,20150716,8.2768,8.3802,8.2250,8.2251,5268310
MBB,20150715,8.5872,8.6389,8.3285,8.3285,7944920
MBB,20150714,8.6906,8.7424,8.4320,8.6389,7986420
MBB,20150713,8.5355,8.7424,8.4320,8.6389,9721200
MBB,20150710,8.1733,8.4837,8.1733,8.4320,16772130
MBB,20150709,8.1733,8.2250,8.0698,8.1733,5568890
MBB,20150708,8.0182,8.3286,7.9665,8.1733,16042930
MBB,20150707,7.9664,8.2250,7.8629,8.0182,6168850
MBB,20150706,8.0181,8.0181,7.8629,7.9664,4328390
MBB,20150703,8.0182,8.2251,7.9147,7.9664,9896640
MBB,20150702,7.7078,7.9665,7.7078,7.9147,5131340
MBB,20150701,7.8112,7.8629,7.6560,7.7078,3537860
MBB,20150630,7.9147,8.0182,7.8113,7.8112,4701830
MBB,20150629,7.8113,8.0182,7.7595,8.0182,3907980
MBB,20150626,7.9664,8.0699,7.8629,7.8630,5201080
MBB,20150625,8.0699,8.1216,7.9664,7.9664,4039880
MBB,20150624,8.1733,8.2250,8.0698,8.0699,3338520
MBB,20150623,8.1216,8.3285,8.0699,8.1733,6489080
MBB,20150622,7.7595,8.1733,7.7595,8.1216,6794820
MBB,20150619,7.8629,7.9664,7.7595,7.7595,4363330
MBB,20150618,7.8113,7.8630,7.7595,7.8112,4673440
MBB,20150617,7.8112,7.9147,7.7077,7.8630,4878730
MBB,20150616,7.9146,8.0181,7.7595,7.8112,8532080
MBB,20150615,7.2422,7.6561,7.2422,7.6560,10382520
MBB,20150612,7.1904,7.2422,7.1387,7.1905,1052160
MBB,20150611,7.1905,7.2422,7.1388,7.1387,1891530
MBB,20150610,7.1387,7.1904,7.0870,7.1905,1093830
MBB,20150609,7.1905,7.2939,7.1387,7.1387,1549350
MBB,20150608,7.2422,7.2940,7.1905,7.2422,4005280
MBB,20150605,7.1904,7.2939,7.0870,7.1905,2603520
MBB,20150604,7.1387,7.2939,7.0870,7.1387,2219100
MBB,20150603,7.1905,7.2422,7.1388,7.1387,1422140
MBB,20150602,7.2940,7.4492,7.1905,7.1905,2960160
MBB,20150601,7.2422,7.5008,7.1387,7.3457,4766000
MBB,20150529,7.1905,7.3457,7.1388,7.1387,3528390
MBB,20150528,6.9318,7.3974,6.8801,7.1905,6532720
MBB,20150527,6.8801,6.9835,6.8801,6.9318,636360
MBB,20150526,6.8801,6.9836,6.8801,6.9318,642840
MBB,20150525,6.8801,6.9835,6.8801,6.8801,560390
MBB,20150522,6.8801,6.9836,6.8284,6.9318,582350
MBB,20150521,6.8801,6.9319,6.8284,6.8801,402930
MBB,20150520,6.7766,6.8284,6.7249,6.8284,481570
MBB,20150519,6.6732,6.7767,6.6732,6.7249,406220
MBB,20150518,6.7766,6.7766,6.6731,6.6732,665030
MBB,20150515,6.8284,6.8284,6.7767,6.7766,168090
MBB,20150514,6.8284,6.8801,6.7767,6.8284,272720
MBB,20150513,6.8283,6.8283,6.7766,6.8284,199790
MBB,20150512,6.8801,6.8801,6.7766,6.7766,416320
MBB,20150511,6.9836,6.9836,6.8801,6.8801,265120
MBB,20150508,6.9318,6.9835,6.9318,6.9836,230590
MBB,20150507,6.8801,6.9835,6.8801,6.9318,427070
MBB,20150506,6.9836,7.0353,6.8801,6.9318,861210
MBB,20150505,6.9318,7.0353,6.9318,6.9836,794890
MBB,20150504,7.0870,7.0870,6.9318,6.9318,939140
MBB,20150427,7.0870,7.1905,7.0353,7.1387,1172480
MBB,20150424,7.0353,7.0870,6.9836,7.0353,386230
MBB,20150423,7.0353,7.0353,6.9836,7.0353,191450
MBB,20150422,6.9836,7.0871,6.9836,6.9836,377740
MBB,20150421,7.0353,7.0870,6.9836,6.9836,517430
MBB,20150420,7.0870,7.0870,6.9835,7.0353,287530
MBB,20150417,7.0870,7.1387,7.0353,7.0870,619720
MBB,20150416,7.0870,7.1387,6.9835,7.0870,771020
MBB,20150415,7.0353,7.0870,6.9836,7.0870,606310
MBB,20150414,7.0870,7.1387,7.0353,7.0353,886440
MBB,20150413,7.0870,7.1387,7.0353,7.0870,419360
MBB,20150410,7.0870,7.1387,7.0353,7.0870,953060
MBB,20150409,7.0353,7.1388,6.9836,7.0870,606680
MBB,20150408,6.9836,7.0353,6.9836,7.0353,458930
MBB,20150407,6.9836,7.0871,6.9319,7.0353,971130
MBB,20150406,6.9836,7.0353,6.9319,6.9836,492520
MBB,20150403,7.0353,7.0353,6.9836,6.9836,607180
MBB,20150402,7.0353,7.0353,6.9319,7.0353,931300
MBB,20150401,7.0870,7.0870,6.9835,6.9836,902740
MBB,20150331,7.0353,7.1388,7.0353,7.0870,418840
MBB,20150330,7.1387,7.1387,7.0353,7.0353,349140
MBB,20150327,7.0870,7.1387,7.0870,7.0870,981990
MBB,20150326,7.0353,7.1905,7.0353,7.0870,398710
MBB,20150325,7.0353,7.1388,7.0353,7.0353,1210870
MBB,20150324,7.0353,7.0870,7.0353,7.0353,1140270
MBB,20150323,7.0870,7.1387,7.0353,7.0870,510730
MBB,20150320,7.0353,7.1388,7.0353,7.0870,664200
MBB,20150319,7.0870,7.1387,7.0353,7.0353,424960
MBB,20150318,7.1387,7.1387,7.0352,7.0870,1156620
MBB,20150317,7.1387,7.1904,7.0870,7.1387,961980
MBB,20150316,7.1905,7.1905,7.1388,7.1387,966100
MBB,20150313,7.1905,7.2940,7.1905,7.1905,710190
MBB,20150312,7.1905,7.2422,7.1388,7.1905,1310200
MBB,20150311,7.1905,7.2422,7.1388,7.1905,824160
MBB,20150310,7.1905,7.2422,7.1905,7.1905,837490
MBB,20150309,7.2422,7.2939,7.1905,7.1905,1529560
MBB,20150306,7.2422,7.2940,7.1905,7.2422,1162530
MBB,20150305,7.2422,7.2939,7.1904,7.1905,1523640
MBB,20150304,7.2939,7.2939,7.1904,7.2939,1161150
MBB,20150303,7.2422,7.3457,7.2422,7.2939,1280240
MBB,20150302,7.2422,7.3456,7.1904,7.2422,1396710
MBB,20150227,7.3974,7.3974,7.2422,7.2939,883710
MBB,20150226,7.3456,7.3974,7.2939,7.3974,1405810
MBB,20150225,7.4492,7.5009,7.2940,7.2939,2674400
MBB,20150224,7.2422,7.3974,7.2422,7.3457,1363550
MBB,20150213,7.2939,7.3457,7.1905,7.1905,1071360
MBB,20150212,7.2939,7.2939,7.1904,7.2422,1168750
MBB,20150211,7.2422,7.2939,7.2422,7.2939,815550
MBB,20150210,7.2422,7.3457,7.1905,7.2422,1683640
MBB,20150209,7.1387,7.2422,7.0870,7.1905,2101760
MBB,20150206,7.0353,7.1388,6.9836,7.1387,1218610
MBB,20150205,6.9836,7.0871,6.9836,7.0353,1044340
MBB,20150204,6.8801,7.0353,6.7766,6.9836,3785470
MBB,20150203,7.2422,7.2939,6.8801,6.8801,4790370
MBB,20150202,7.3457,7.3974,7.2422,7.2422,2831770
MBB,20150130,7.5525,7.6043,7.2939,7.3457,3655070
MBB,20150129,7.7078,7.7595,7.5009,7.6560,5333100
MBB,20150128,7.3457,7.8112,7.2939,7.7078,8560780
MBB,20150127,7.5009,7.6043,7.2939,7.3974,5627480
MBB,20150126,7.5526,7.6561,7.5009,7.5526,1644100
MBB,20150123,7.5526,7.7077,7.5008,7.5526,7613160
MBB,20150122,7.1905,7.5009,7.1388,7.4491,6014660
MBB,20150121,7.3456,7.3456,7.1904,7.1905,1816290
MBB,20150120,7.2422,7.3974,7.2422,7.2939,2257840
MBB,20150119,7.3974,7.4491,7.1905,7.2422,2836560
MBB,20150116,7.3457,7.3974,7.2422,7.2422,2857070
MBB,20150115,7.3974,7.5526,7.3457,7.3974,4482110
MBB,20150114,7.4492,7.5526,7.2940,7.3974,3092460
MBB,20150113,7.2940,7.5526,7.2940,7.5009,4780930
MBB,20150112,7.5009,7.6043,7.3457,7.3457,6457090
MBB,20150109,7.0353,7.4491,7.0353,7.3974,6690100
MBB,20150108,6.9836,7.1388,6.9836,7.0353,853040
MBB,20150107,6.9835,7.1387,6.9318,6.9836,2235000
MBB,20150106,6.7249,6.9836,6.7249,6.9318,2865710
MBB,20150105,6.7766,6.7766,6.7249,6.7249,338650
MBB,20141231,6.6731,6.7766,6.6214,6.7766,759120
MBB,20141230,6.6731,6.6731,6.5697,6.6214,631620
MBB,20141229,6.7249,6.7249,6.6215,6.6214,678590
MBB,20141226,6.7249,6.7249,6.6732,6.6732,405990
MBB,20141225,6.7249,6.7766,6.7249,6.7249,460540
MBB,20141224,6.7249,6.8284,6.6732,6.7249,697550
MBB,20141223,6.6214,6.7249,6.6214,6.6732,1077860
MBB,20141222,6.5697,6.6732,6.5697,6.6214,344370
MBB,20141219,6.6731,6.6731,6.5697,6.5697,607190
MBB,20141218,6.5697,6.6732,6.5697,6.6214,479680
MBB,20141217,6.6731,6.7249,6.4662,6.5697,1527770
MBB,20141216,6.7249,6.7249,6.6214,6.6214,733210
MBB,20141215,6.6732,6.7766,6.6732,6.7249,357340
MBB,20141212,6.7766,6.8283,6.7249,6.7249,1018370
MBB,20141211,6.6732,6.8801,6.6215,6.7766,1505680
MBB,20141210,6.6732,6.7249,6.6215,6.6732,1252100
MBB,20141209,6.7766,6.7766,6.6214,6.6732,1427680
MBB,20141208,6.8284,6.8284,6.7249,6.7766,558640
MBB,20141205,6.9318,6.9318,6.7766,6.8801,720610
MBB,20141204,6.6732,6.9836,6.6215,6.8801,2000810
MBB,20141203,6.6214,6.7249,6.5697,6.6732,593850
MBB,20141202,6.5697,6.6214,6.5180,6.5697,349130
MBB,20141201,6.5697,6.6214,6.5697,6.5697,327030
MBB,20141128,6.6215,6.6215,6.5180,6.6214,359060
MBB,20141127,6.5697,6.6214,6.5180,6.5180,457370
MBB,20141126,6.6214,6.6731,6.5697,6.5697,796700
MBB,20141125,6.6214,6.6732,6.5697,6.6214,616160
MBB,20141124,6.6215,6.6732,6.5697,6.5697,823180
MBB,20141121,6.6732,6.7249,6.6215,6.6732,1829610
MBB,20141120,6.7766,6.7766,6.6732,6.6732,1298520
MBB,20141119,6.7766,6.8283,6.7249,6.7249,890200
MBB,20141118,6.8284,6.8284,6.7767,6.7766,556570
MBB,20141117,6.8284,6.8801,6.7767,6.8284,1190880
MBB,20141114,6.8284,6.8284,6.7767,6.8284,924730
MBB,20141113,6.8284,6.8284,6.7767,6.8284,254930
MBB,20141112,6.8284,6.8801,6.7767,6.8284,655920
MBB,20141111,6.8283,6.8283,6.7766,6.8284,448120
MBB,20141110,6.8801,6.8801,6.7767,6.7766,593510
MBB,20141107,6.7766,6.8801,6.7249,6.8284,771530
MBB,20141106,6.7766,6.8283,6.7249,6.7766,282990
MBB,20141105,6.8284,6.8284,6.7249,6.7766,382670
MBB,20141104,6.8284,6.8284,6.7767,6.8284,157210
MBB,20141103,6.8801,6.8801,6.8284,6.8284,567520
MBB,20141031,6.7766,6.8801,6.7249,6.8801,1745330
MBB,20141030,6.9318,6.9318,6.7766,6.7766,1607720
MBB,20141029,6.9838,6.9838,6.7769,6.9318,693260
MBB,20141028,6.7795,6.8286,6.7795,6.8286,965920
MBB,20141027,6.7795,6.8286,6.7303,6.8286,880090
MBB,20141024,6.7794,6.8285,6.7794,6.8286,684000
MBB,20141023,6.8286,6.8777,6.7795,6.7794,950980
MBB,20141022,6.8777,6.9269,6.8286,6.8286,1330620
MBB,20141021,6.8285,6.8777,6.7794,6.8286,687720
MBB,20141020,6.8286,6.8777,6.7794,6.7794,669830
MBB,20141017,6.7795,6.8777,6.6812,6.8777,1417160
MBB,20141016,6.8286,6.8286,6.7303,6.8286,1622410
MBB,20141015,6.7794,6.8777,6.7794,6.8777,1238560
MBB,20141014,6.9268,6.9268,6.7794,6.7794,709110
MBB,20141013,6.8286,6.9268,6.7794,6.8777,3493510
MBB,20141010,6.7303,6.7303,6.6812,6.7303,390090
MBB,20141009,6.7794,6.7794,6.6812,6.7303,506090
MBB,20141008,6.7303,6.7794,6.6812,6.7303,850870
MBB,20141007,6.7794,6.8285,6.7303,6.7303,244930
MBB,20141006,6.7303,6.8286,6.6812,6.7794,1210030
MBB,20141003,6.7303,6.7794,6.6812,6.6812,951560
MBB,20141002,6.6812,6.7795,6.6812,6.7303,1497020
MBB,20141001,6.6812,6.7303,6.6321,6.6812,1116460
MBB,20140930,6.6321,6.7304,6.6321,6.6812,506940
MBB,20140929,6.6812,6.7303,6.6321,6.6321,720550
MBB,20140926,6.6812,6.7303,6.6321,6.6812,743090
MBB,20140925,6.6321,6.6812,6.6321,6.6812,924500
MBB,20140924,6.6321,6.6812,6.6321,6.6812,399700
MBB,20140923,6.5829,6.6812,6.5829,6.6321,594530
MBB,20140922,6.6321,6.6812,6.5830,6.5829,385040
MBB,20140919,6.6321,6.6812,6.5829,6.6321,587840
MBB,20140918,6.6812,6.7303,6.6320,6.6812,1172170
MBB,20140917,6.6812,6.7303,6.6812,6.7303,1661530
MBB,20140916,6.6812,6.6812,6.5829,6.6812,1272580
MBB,20140915,6.7303,6.7794,6.6812,6.6812,692730
MBB,20140912,6.6812,6.7794,6.6812,6.7303,1193580
MBB,20140911,6.7303,6.7794,6.6812,6.7303,648110
MBB,20140910,6.7279,6.7770,6.6297,6.7303,1992660
MBB,20140909,6.7251,6.7728,6.5820,6.6297,3348570
MBB,20140908,6.8205,6.8205,6.7251,6.7251,1400480
MBB,20140905,6.7728,6.8205,6.7251,6.7728,1062560
MBB,20140904,6.7728,6.8205,6.7251,6.7728,1161280
MBB,20140903,6.8205,6.9159,6.7728,6.8205,2041490
MBB,20140829,6.6297,6.8205,6.5820,6.6774,2305480
MBB,20140828,6.5820,6.6297,6.5343,6.6297,879100
MBB,20140827,6.6297,6.6297,6.5820,6.5820,1066870
MBB,20140826,6.6297,6.6297,6.5820,6.6297,1441620
MBB,20140825,6.6297,6.6774,6.5820,6.6297,1591520
MBB,20140822,6.5820,6.6297,6.5343,6.5820,915930
MBB,20140821,6.5820,6.6297,6.5343,6.5343,1256740
MBB,20140820,6.5343,6.5820,6.5343,6.5820,896570
MBB,20140819,6.5343,6.6297,6.5343,6.5343,1511720
MBB,20140818,6.5343,6.5343,6.4866,6.5343,1048380
MBB,20140815,6.5343,6.5820,6.5343,6.5343,860100
MBB,20140814,6.5343,6.5820,6.4866,6.5820,1775270
MBB,20140813,6.5343,6.5820,6.4866,6.5343,1092510
MBB,20140812,6.5343,6.5820,6.5343,6.5820,855180
MBB,20140811,6.5343,6.5820,6.4866,6.5820,1010680
MBB,20140808,6.5820,6.5820,6.5343,6.5343,705790
MBB,20140807,6.4866,6.5820,6.4866,6.5820,487940
MBB,20140806,6.5343,6.5820,6.4866,6.4866,1214560
MBB,20140805,6.4866,6.5343,6.4389,6.5343,496230
MBB,20140804,6.4389,6.4866,6.3912,6.4389,534420
MBB,20140801,6.4866,6.4866,6.3912,6.4389,685330
MBB,20140731,6.4389,6.4866,6.4389,6.4866,500800
MBB,20140730,6.4866,6.5343,6.3912,6.4389,700320
MBB,20140729,6.4389,6.5343,6.4389,6.4866,1431610
MBB,20140728,6.5820,6.6297,6.4389,6.4866,1671430
MBB,20140725,6.6297,6.6774,6.5820,6.5820,878970
MBB,20140724,6.5820,6.6774,6.5820,6.5820,802810
MBB,20140723,6.6297,6.6297,6.5820,6.6297,1360370
MBB,20140722,6.6297,6.6297,6.5820,6.5820,621310
MBB,20140721,6.6774,6.6774,6.6297,6.6297,1119410
MBB,20140718,6.6297,6.6774,6.5820,6.6774,1117290
MBB,20140717,6.6774,6.6774,6.6297,6.6297,789300
MBB,20140716,6.7728,6.7728,6.6774,6.6774,3648470
MBB,20140715,6.7251,6.7251,6.6297,6.6774,2059270
MBB,20140714,6.6297,6.6297,6.5820,6.6297,192510
MBB,20140711,6.6297,6.6297,6.5343,6.6297,656130
MBB,20140710,6.6774,6.6774,6.5343,6.6297,1341170
MBB,20140709,6.7251,6.7251,6.6774,6.6774,829520
MBB,20140708,6.7251,6.7728,6.6297,6.6774,1235560
MBB,20140707,6.7251,6.8205,6.6774,6.7728,2111560
MBB,20140704,6.7251,6.7251,6.6297,6.7251,1186850
MBB,20140703,6.6297,6.7728,6.6297,6.6774,2153180
MBB,20140702,6.6297,6.6774,6.5820,6.6297,880150
MBB,20140701,6.5820,6.6774,6.5820,6.6297,665770
MBB,20140630,6.6774,6.6774,6.5820,6.5820,916070
MBB,20140627,6.6774,6.7728,6.6774,6.6774,742690
MBB,20140626,6.8205,6.8205,6.7251,6.7728,1106370
MBB,20140625,6.5820,6.8205,6.5343,6.8205,3372220
MBB,20140624,6.4866,6.5820,6.4389,6.5343,834790
MBB,20140623,6.4389,6.4866,6.3912,6.4389,525630
MBB,20140620,6.4389,6.4866,6.4389,6.4389,383890
MBB,20140619,6.4389,6.4866,6.3435,6.4389,727000
MBB,20140618,6.4866,6.5343,6.4866,6.4866,785740
